,DATE,Avalanche,PRCP,SNWD,TMAX,TMIN,MONTH_10,MONTH_11,MONTH_12,MONTH_2,MONTH_3,MONTH_4,MONTH_5,MONTH_6,MONTH_7,MONTH_8,MONTH_9,snow_diff,temp_range,Avalanche_binary,Region_Ogden,Region_Salt Lake,Region_Uintas
21388,2009-05-12,0.0,0.0,0.0,61.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0.0,24.0,False,1,0,0
21389,2009-05-13,0.0,0.0,0.0,53.0,30.0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.0,False,1,0,0
21390,2009-05-14,0.0,0.1,0.0,61.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0.0,27.0,False,1,0,0
21391,2009-05-15,0.0,0.0,0.0,60.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.0,False,1,0,0
21392,2009-05-16,0.0,0.0,0.0,68.0,34.0,0,0,0,0,0,0,1,0,0,0,0,0.0,34.0,False,1,0,0
21393,2009-05-17,0.0,0.0,0.0,74.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0.0,36.0,False,1,0,0
21394,2009-05-18,0.0,0.0,0.0,80.0,42.0,0,0,0,0,0,0,1,0,0,0,0,0.0,38.0,False,1,0,0
21395,2009-05-19,0.0,0.0,0.0,76.0,48.0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.0,False,1,0,0
21396,2009-05-20,0.0,0.0,0.0,68.0,45.0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.0,False,1,0,0
21397,2009-05-21,0.0,0.0,0.0,71.0,39.0,0,0,0,0,0,0,1,0,0,0,0,0.0,32.0,False,1,0,0
21398,2009-05-22,0.0,0.0,0.0,74.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0.0,33.0,False,1,0,0
21399,2009-05-23,0.0,0.1,0.0,70.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0.0,26.0,False,1,0,0
21400,2009-05-24,0.0,1.6,0.0,56.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0.0,12.0,False,1,0,0
21401,2009-05-25,0.0,0.2,0.0,62.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0.0,21.0,False,1,0,0
21402,2009-05-26,0.0,0.0,0.0,63.0,40.0,0,0,0,0,0,0,1,0,0,0,0,0.0,23.0,False,1,0,0
21403,2009-05-27,0.0,0.0,0.0,69.0,38.0,0,0,0,0,0,0,1,0,0,0,0,0.0,31.0,False,1,0,0
21404,2009-05-28,0.0,0.0,0.0,73.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0.0,32.0,False,1,0,0
21405,2009-05-29,0.0,0.0,0.0,77.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0.0,34.0,False,1,0,0
21406,2009-05-30,0.0,0.0,0.0,74.0,44.0,0,0,0,0,0,0,1,0,0,0,0,0.0,30.0,False,1,0,0
21407,2009-05-31,0.0,0.0,0.0,71.0,43.0,0,0,0,0,0,0,1,0,0,0,0,0.0,28.0,False,1,0,0
21408,2009-06-01,0.0,0.5,0.0,70.0,48.0,0,0,0,0,0,0,0,1,0,0,0,0.0,22.0,False,1,0,0
21409,2009-06-02,0.0,0.2,0.0,70.0,45.0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,False,1,0,0
21410,2009-06-03,0.0,0.0,0.0,71.0,43.0,0,0,0,0,0,0,0,1,0,0,0,0.0,28.0,False,1,0,0
21411,2009-06-04,0.0,0.0,0.0,72.0,45.0,0,0,0,0,0,0,0,1,0,0,0,0.0,27.0,False,1,0,0
21412,2009-06-05,0.0,0.0,0.0,66.0,50.0,0,0,0,0,0,0,0,1,0,0,0,0.0,16.0,False,1,0,0
21413,2009-06-06,0.0,0.4,0.0,62.0,43.0,0,0,0,0,0,0,0,1,0,0,0,0.0,19.0,False,1,0,0
21414,2009-06-07,0.0,1.6,0.0,54.0,42.0,0,0,0,0,0,0,0,1,0,0,0,0.0,12.0,False,1,0,0
21415,2009-06-08,0.0,0.1,0.0,63.0,41.0,0,0,0,0,0,0,0,1,0,0,0,0.0,22.0,False,1,0,0
21416,2009-06-09,0.0,0.2,0.0,62.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0.0,22.0,False,1,0,0
21417,2009-06-10,0.0,0.9,0.0,55.0,45.0,0,0,0,0,0,0,0,1,0,0,0,0.0,10.0,False,1,0,0
21418,2009-06-11,0.0,0.4,0.0,55.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0.0,15.0,False,1,0,0
21419,2009-06-12,0.0,0.0,0.0,64.0,39.0,0,0,0,0,0,0,0,1,0,0,0,0.0,25.0,False,1,0,0
21420,2009-06-13,0.0,0.5,0.0,62.0,43.0,0,0,0,0,0,0,0,1,0,0,0,0.0,19.0,False,1,0,0
21421,2009-06-14,0.0,0.4,0.0,65.0,41.0,0,0,0,0,0,0,0,1,0,0,0,0.0,24.0,False,1,0,0
21422,2009-06-15,0.0,0.0,0.0,63.0,39.0,0,0,0,0,0,0,0,1,0,0,0,0.0,24.0,False,1,0,0
21423,2009-06-16,0.0,0.4,0.0,67.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0.0,27.0,False,1,0,0
21424,2009-06-17,0.0,0.0,0.0,63.0,47.0,0,0,0,0,0,0,0,1,0,0,0,0.0,16.0,False,1,0,0
21425,2009-06-18,0.0,0.1,0.0,64.0,42.0,0,0,0,0,0,0,0,1,0,0,0,0.0,22.0,False,1,0,0
21426,2009-06-19,0.0,0.0,0.0,69.0,39.0,0,0,0,0,0,0,0,1,0,0,0,0.0,30.0,False,1,0,0
21427,2009-06-20,0.0,0.6,0.0,63.0,43.0,0,0,0,0,0,0,0,1,0,0,0,0.0,20.0,False,1,0,0
21428,2009-06-21,0.0,0.0,0.0,64.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0.0,24.0,False,1,0,0
21429,2009-06-22,0.0,0.0,0.0,65.0,38.0,0,0,0,0,0,0,0,1,0,0,0,0.0,27.0,False,1,0,0
21430,2009-06-23,0.0,0.0,0.0,73.0,41.0,0,0,0,0,0,0,0,1,0,0,0,0.0,32.0,False,1,0,0
21431,2009-06-24,0.0,0.0,0.0,79.0,44.0,0,0,0,0,0,0,0,1,0,0,0,0.0,35.0,False,1,0,0
21432,2009-06-25,0.0,0.0,0.0,80.0,47.0,0,0,0,0,0,0,0,1,0,0,0,0.0,33.0,False,1,0,0
21433,2009-06-26,0.0,0.1,0.0,71.0,45.0,0,0,0,0,0,0,0,1,0,0,0,0.0,26.0,False,1,0,0
21434,2009-06-27,0.0,0.0,0.0,71.0,42.0,0,0,0,0,0,0,0,1,0,0,0,0.0,29.0,False,1,0,0
21435,2009-06-28,0.0,0.0,0.0,75.0,40.0,0,0,0,0,0,0,0,1,0,0,0,0.0,35.0,False,1,0,0
21436,2009-06-29,0.0,0.0,0.0,78.0,44.0,0,0,0,0,0,0,0,1,0,0,0,0.0,34.0,False,1,0,0
21437,2009-06-30,0.0,0.0,0.0,81.0,46.0,0,0,0,0,0,0,0,1,0,0,0,0.0,35.0,False,1,0,0
21438,2009-07-01,0.0,0.0,0.0,78.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.0,False,1,0,0
21439,2009-07-02,0.0,0.7,0.0,76.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0.0,26.0,False,1,0,0
21440,2009-07-03,0.0,0.0,0.0,72.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0.0,22.0,False,1,0,0
21441,2009-07-04,0.0,0.0,0.0,72.0,49.0,0,0,0,0,0,0,0,0,1,0,0,0.0,23.0,False,1,0,0
21442,2009-07-05,0.0,0.0,0.0,76.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.0,False,1,0,0
21443,2009-07-06,0.0,0.0,0.0,79.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0.0,31.0,False,1,0,0
21444,2009-07-07,0.0,0.0,0.0,76.0,46.0,0,0,0,0,0,0,0,0,1,0,0,0.0,30.0,False,1,0,0
21445,2009-07-08,0.0,0.0,0.0,72.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0.0,24.0,False,1,0,0
21446,2009-07-09,0.0,0.0,0.0,73.0,44.0,0,0,0,0,0,0,0,0,1,0,0,0.0,29.0,False,1,0,0
21447,2009-07-10,0.0,0.0,0.0,78.0,43.0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.0,False,1,0,0
21448,2009-07-11,0.0,0.0,0.0,76.0,51.0,0,0,0,0,0,0,0,0,1,0,0,0.0,25.0,False,1,0,0
21449,2009-07-12,0.0,0.0,0.0,81.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0.0,31.0,False,1,0,0
21450,2009-07-13,0.0,0.0,0.0,74.0,47.0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.0,False,1,0,0
21451,2009-07-14,0.0,0.0,0.0,69.0,44.0,0,0,0,0,0,0,0,0,1,0,0,0.0,25.0,False,1,0,0
21452,2009-07-15,0.0,0.0,0.0,77.0,42.0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.0,False,1,0,0
21453,2009-07-16,0.0,0.0,0.0,83.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0.0,38.0,False,1,0,0
21454,2009-07-17,0.0,0.0,0.0,85.0,48.0,0,0,0,0,0,0,0,0,1,0,0,0.0,37.0,False,1,0,0
21455,2009-07-18,0.0,0.0,0.0,85.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0.0,35.0,False,1,0,0
21456,2009-07-19,0.0,0.0,0.0,83.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.0,False,1,0,0
21457,2009-07-20,0.0,0.0,0.0,79.0,49.0,0,0,0,0,0,0,0,0,1,0,0,0.0,30.0,False,1,0,0
21458,2009-07-21,0.0,0.0,0.0,81.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0.0,36.0,False,1,0,0
21459,2009-07-22,0.0,0.0,0.0,83.0,49.0,0,0,0,0,0,0,0,0,1,0,0,0.0,34.0,False,1,0,0
21460,2009-07-23,0.0,0.0,0.0,86.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0.0,36.0,False,1,0,0
21461,2009-07-24,0.0,0.0,0.0,79.0,57.0,0,0,0,0,0,0,0,0,1,0,0,0.0,22.0,False,1,0,0
21462,2009-07-25,0.0,0.0,0.0,81.0,55.0,0,0,0,0,0,0,0,0,1,0,0,0.0,26.0,False,1,0,0
21463,2009-07-26,0.0,0.0,0.0,82.0,54.0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.0,False,1,0,0
21464,2009-07-27,0.0,0.0,0.0,80.0,52.0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.0,False,1,0,0
21465,2009-07-28,0.0,0.0,0.0,77.0,49.0,0,0,0,0,0,0,0,0,1,0,0,0.0,28.0,False,1,0,0
21466,2009-07-29,0.0,0.0,0.0,74.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0.0,24.0,False,1,0,0
21467,2009-07-30,0.0,0.0,0.0,75.0,45.0,0,0,0,0,0,0,0,0,1,0,0,0.0,30.0,False,1,0,0
21468,2009-07-31,0.0,0.0,0.0,77.0,50.0,0,0,0,0,0,0,0,0,1,0,0,0.0,27.0,False,1,0,0
21469,2009-08-01,0.0,0.0,0.0,80.0,47.0,0,0,0,0,0,0,0,0,0,1,0,0.0,33.0,False,1,0,0
21470,2009-08-02,0.0,0.0,0.0,83.0,46.0,0,0,0,0,0,0,0,0,0,1,0,0.0,37.0,False,1,0,0
21471,2009-08-03,0.0,0.0,0.0,83.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0.0,33.0,False,1,0,0
21472,2009-08-04,0.0,0.0,0.0,79.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0.0,29.0,False,1,0,0
21473,2009-08-05,0.0,0.0,0.0,84.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0.0,35.0,False,1,0,0
21474,2009-08-06,0.0,0.0,0.0,81.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0.0,36.0,False,1,0,0
21475,2009-08-07,0.0,0.0,0.0,67.0,41.0,0,0,0,0,0,0,0,0,0,1,0,0.0,26.0,False,1,0,0
21476,2009-08-08,0.0,0.0,0.0,61.0,40.0,0,0,0,0,0,0,0,0,0,1,0,0.0,21.0,False,1,0,0
21477,2009-08-09,0.0,0.0,0.0,67.0,37.0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.0,False,1,0,0
21478,2009-08-10,0.0,0.0,0.0,73.0,41.0,0,0,0,0,0,0,0,0,0,1,0,0.0,32.0,False,1,0,0
21479,2009-08-11,0.0,0.0,0.0,79.0,43.0,0,0,0,0,0,0,0,0,0,1,0,0.0,36.0,False,1,0,0
21480,2009-08-12,0.0,0.0,0.0,83.0,46.0,0,0,0,0,0,0,0,0,0,1,0,0.0,37.0,False,1,0,0
21481,2009-08-13,0.0,0.0,0.0,82.0,48.0,0,0,0,0,0,0,0,0,0,1,0,0.0,34.0,False,1,0,0
21482,2009-08-14,0.0,0.0,0.0,77.0,50.0,0,0,0,0,0,0,0,0,0,1,0,0.0,27.0,False,1,0,0
21483,2009-08-15,0.0,0.1,0.0,61.0,40.0,0,0,0,0,0,0,0,0,0,1,0,0.0,21.0,False,1,0,0
21484,2009-08-16,0.0,0.0,0.0,65.0,35.0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.0,False,1,0,0
21485,2009-08-17,0.0,0.0,0.0,71.0,37.0,0,0,0,0,0,0,0,0,0,1,0,0.0,34.0,False,1,0,0
21486,2009-08-18,0.0,0.1,0.0,71.0,40.0,0,0,0,0,0,0,0,0,0,1,0,0.0,31.0,False,1,0,0
21487,2009-08-19,0.0,0.0,0.0,75.0,41.0,0,0,0,0,0,0,0,0,0,1,0,0.0,34.0,False,1,0,0
21488,2009-08-20,0.0,0.0,0.0,82.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0.0,37.0,False,1,0,0
21489,2009-08-21,0.0,0.0,0.0,86.0,48.0,0,0,0,0,0,0,0,0,0,1,0,0.0,38.0,False,1,0,0
21490,2009-08-22,0.0,0.1,0.0,87.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0.0,38.0,False,1,0,0
21491,2009-08-23,0.0,0.4,0.0,71.0,55.0,0,0,0,0,0,0,0,0,0,1,0,0.0,16.0,False,1,0,0
21492,2009-08-24,0.0,0.0,0.0,69.0,47.0,0,0,0,0,0,0,0,0,0,1,0,0.0,22.0,False,1,0,0
21493,2009-08-25,0.0,0.0,0.0,71.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0.0,26.0,False,1,0,0
21494,2009-08-26,0.0,0.0,0.0,79.0,45.0,0,0,0,0,0,0,0,0,0,1,0,0.0,34.0,False,1,0,0
21495,2009-08-27,0.0,0.0,0.0,81.0,46.0,0,0,0,0,0,0,0,0,0,1,0,0.0,35.0,False,1,0,0
21496,2009-08-28,0.0,0.0,0.0,80.0,48.0,0,0,0,0,0,0,0,0,0,1,0,0.0,32.0,False,1,0,0
21497,2009-08-29,0.0,0.0,0.0,77.0,47.0,0,0,0,0,0,0,0,0,0,1,0,0.0,30.0,False,1,0,0
21498,2009-08-30,0.0,0.0,0.0,81.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0.0,32.0,False,1,0,0
21499,2009-08-31,0.0,0.0,0.0,75.0,49.0,0,0,0,0,0,0,0,0,0,1,0,0.0,26.0,False,1,0,0
21500,2009-09-01,0.0,0.0,0.0,80.0,48.0,0,0,0,0,0,0,0,0,0,0,1,0.0,32.0,False,1,0,0
21501,2009-09-02,0.0,0.1,0.0,81.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.0,False,1,0,0
21502,2009-09-03,0.0,0.0,0.0,80.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0.0,33.0,False,1,0,0
21503,2009-09-04,0.0,0.0,0.0,80.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0.0,33.0,False,1,0,0
21504,2009-09-05,0.0,0.0,0.0,74.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0.0,24.0,False,1,0,0
21505,2009-09-06,0.0,0.0,0.0,76.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0.0,26.0,False,1,0,0
21506,2009-09-07,0.0,0.0,0.0,73.0,50.0,0,0,0,0,0,0,0,0,0,0,1,0.0,23.0,False,1,0,0
21507,2009-09-08,0.0,0.0,0.0,71.0,44.0,0,0,0,0,0,0,0,0,0,0,1,0.0,27.0,False,1,0,0
21508,2009-09-09,0.0,0.0,0.0,76.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0.0,36.0,False,1,0,0
21509,2009-09-10,0.0,0.0,0.0,79.0,45.0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.0,False,1,0,0
21510,2009-09-11,0.0,0.0,0.0,79.0,45.0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.0,False,1,0,0
21511,2009-09-12,0.0,0.0,0.0,75.0,44.0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.0,False,1,0,0
21512,2009-09-13,0.0,0.0,0.0,74.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0.0,32.0,False,1,0,0
21513,2009-09-14,0.0,0.3,0.0,74.0,46.0,0,0,0,0,0,0,0,0,0,0,1,0.0,28.0,False,1,0,0
21514,2009-09-15,0.0,0.0,0.0,66.0,47.0,0,0,0,0,0,0,0,0,0,0,1,0.0,19.0,False,1,0,0
21515,2009-09-16,0.0,0.0,0.0,71.0,45.0,0,0,0,0,0,0,0,0,0,0,1,0.0,26.0,False,1,0,0
21516,2009-09-17,0.0,0.0,0.0,74.0,45.0,0,0,0,0,0,0,0,0,0,0,1,0.0,29.0,False,1,0,0
21517,2009-09-18,0.0,0.0,0.0,76.0,46.0,0,0,0,0,0,0,0,0,0,0,1,0.0,30.0,False,1,0,0
21518,2009-09-19,0.0,0.0,0.0,77.0,43.0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.0,False,1,0,0
21519,2009-09-20,0.0,0.0,0.0,67.0,40.0,0,0,0,0,0,0,0,0,0,0,1,0.0,27.0,False,1,0,0
21520,2009-09-21,0.0,0.0,0.0,58.0,35.0,0,0,0,0,0,0,0,0,0,0,1,0.0,23.0,False,1,0,0
21521,2009-09-22,0.0,0.0,0.0,64.0,33.0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.0,False,1,0,0
21522,2009-09-23,0.0,0.1,0.0,72.0,37.0,0,0,0,0,0,0,0,0,0,0,1,0.0,35.0,False,1,0,0
21523,2009-09-24,0.0,0.0,0.0,72.0,41.0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.0,False,1,0,0
21524,2009-09-25,0.0,0.0,0.0,75.0,41.0,0,0,0,0,0,0,0,0,0,0,1,0.0,34.0,False,1,0,0
21525,2009-09-26,0.0,0.0,0.0,75.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0.0,33.0,False,1,0,0
21526,2009-09-27,0.0,0.0,0.0,73.0,42.0,0,0,0,0,0,0,0,0,0,0,1,0.0,31.0,False,1,0,0
21527,2009-09-28,0.0,0.0,0.0,74.0,38.0,0,0,0,0,0,0,0,0,0,0,1,0.0,36.0,False,1,0,0
21528,2009-09-29,0.0,0.1,0.0,74.0,49.0,0,0,0,0,0,0,0,0,0,0,1,0.0,25.0,False,1,0,0
21529,2009-09-30,0.0,0.1,0.0,52.0,27.0,0,0,0,0,0,0,0,0,0,0,1,0.0,25.0,False,1,0,0
21530,2009-10-01,0.0,0.0,0.0,44.0,26.0,1,0,0,0,0,0,0,0,0,0,0,0.0,18.0,False,1,0,0
21531,2009-10-02,0.0,0.0,0.0,52.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0.0,28.0,False,1,0,0
21532,2009-10-03,0.0,0.2,0.0,55.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0.0,22.0,False,1,0,0
21533,2009-10-04,0.0,0.7,0.0,49.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0.0,15.0,False,1,0,0
21534,2009-10-05,0.0,0.1,0.0,40.0,29.0,1,0,0,0,0,0,0,0,0,0,0,0.0,11.0,False,1,0,0
21535,2009-10-06,0.0,0.0,0.0,48.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0.0,24.0,False,1,0,0
21536,2009-10-07,0.0,0.0,0.0,55.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.0,False,1,0,0
21537,2009-10-08,0.0,0.0,0.0,48.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0.0,18.0,False,1,0,0
21538,2009-10-09,0.0,0.0,0.0,52.0,30.0,1,0,0,0,0,0,0,0,0,0,0,0.0,22.0,False,1,0,0
21539,2009-10-10,0.0,0.0,0.0,46.0,31.0,1,0,0,0,0,0,0,0,0,0,0,0.0,15.0,False,1,0,0
21540,2009-10-11,0.0,0.1,0.0,52.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0.0,16.0,False,1,0,0
21541,2009-10-12,0.0,0.2,0.0,60.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0.0,25.0,False,1,0,0
21542,2009-10-13,0.0,1.0,0.0,56.0,41.0,1,0,0,0,0,0,0,0,0,0,0,0.0,15.0,False,1,0,0
21543,2009-10-14,0.0,1.1,0.0,56.0,39.0,1,0,0,0,0,0,0,0,0,0,0,0.0,17.0,False,1,0,0
21544,2009-10-15,0.0,0.0,0.0,57.0,35.0,1,0,0,0,0,0,0,0,0,0,0,0.0,22.0,False,1,0,0
21545,2009-10-16,0.0,0.0,0.0,59.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0.0,26.0,False,1,0,0
21546,2009-10-17,0.0,0.1,0.0,65.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0.0,31.0,False,1,0,0
21547,2009-10-18,0.0,0.1,0.0,69.0,40.0,1,0,0,0,0,0,0,0,0,0,0,0.0,29.0,False,1,0,0
21548,2009-10-19,0.0,0.4,0.0,61.0,38.0,1,0,0,0,0,0,0,0,0,0,0,0.0,23.0,False,1,0,0
21549,2009-10-20,0.0,0.0,0.0,47.0,34.0,1,0,0,0,0,0,0,0,0,0,0,0.0,13.0,False,1,0,0
21550,2009-10-21,0.0,0.0,0.0,50.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0.0,18.0,False,1,0,0
21551,2009-10-22,0.0,0.0,0.0,54.0,36.0,1,0,0,0,0,0,0,0,0,0,0,0.0,18.0,False,1,0,0
21552,2009-10-23,0.0,0.0,0.0,53.0,33.0,1,0,0,0,0,0,0,0,0,0,0,0.0,20.0,False,1,0,0
21553,2009-10-24,0.0,0.0,0.0,51.0,32.0,1,0,0,0,0,0,0,0,0,0,0,0.0,19.0,False,1,0,0
21554,2009-10-25,0.0,0.0,0.0,45.0,24.0,1,0,0,0,0,0,0,0,0,0,0,0.0,21.0,False,1,0,0
21555,2009-10-26,0.0,0.3,0.0,53.0,23.0,1,0,0,0,0,0,0,0,0,0,0,0.0,30.0,False,1,0,0
21556,2009-10-27,0.0,0.0,0.0,44.0,26.0,1,0,0,0,0,0,0,0,0,0,0,0.0,18.0,False,1,0,0
21557,2009-10-28,0.0,0.1,2.0,36.0,26.0,1,0,0,0,0,0,0,0,0,0,0,2.0,10.0,False,1,0,0
21558,2009-10-29,0.0,0.0,2.0,36.0,20.0,1,0,0,0,0,0,0,0,0,0,0,0.0,16.0,False,1,0,0
21559,2009-10-30,0.0,0.1,1.0,39.0,28.0,1,0,0,0,0,0,0,0,0,0,0,-1.0,11.0,False,1,0,0
21560,2009-10-31,0.0,0.0,0.0,51.0,30.0,1,0,0,0,0,0,0,0,0,0,0,-1.0,21.0,False,1,0,0
21561,2009-11-01,0.0,0.0,0.0,55.0,31.0,0,1,0,0,0,0,0,0,0,0,0,0.0,24.0,False,1,0,0
21562,2009-11-02,0.0,0.0,0.0,55.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0.0,23.0,False,1,0,0
21563,2009-11-03,0.0,0.0,0.0,57.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0.0,25.0,False,1,0,0
21564,2009-11-04,0.0,0.0,0.0,63.0,30.0,0,1,0,0,0,0,0,0,0,0,0,0.0,33.0,False,1,0,0
21565,2009-11-05,0.0,0.0,0.0,64.0,38.0,0,1,0,0,0,0,0,0,0,0,0,0.0,26.0,False,1,0,0
21566,2009-11-06,0.0,0.0,0.0,57.0,35.0,0,1,0,0,0,0,0,0,0,0,0,0.0,22.0,False,1,0,0
21567,2009-11-07,0.0,0.0,0.0,54.0,32.0,0,1,0,0,0,0,0,0,0,0,0,0.0,22.0,False,1,0,0
21568,2009-11-08,0.0,0.0,0.0,47.0,26.0,0,1,0,0,0,0,0,0,0,0,0,0.0,21.0,False,1,0,0
21569,2009-11-09,0.0,0.0,0.0,48.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0.0,25.0,False,1,0,0
21570,2009-11-10,0.0,0.0,0.0,54.0,33.0,0,1,0,0,0,0,0,0,0,0,0,0.0,21.0,False,1,0,0
21571,2009-11-11,0.0,0.0,0.0,58.0,39.0,0,1,0,0,0,0,0,0,0,0,0,0.0,19.0,False,1,0,0
21572,2009-11-12,0.0,0.0,0.0,54.0,27.0,0,1,0,0,0,0,0,0,0,0,0,0.0,27.0,False,1,0,0
21573,2009-11-13,0.0,0.0,0.0,37.0,19.0,0,1,0,0,0,0,0,0,0,0,0,0.0,18.0,False,1,0,0
21574,2009-11-14,0.0,0.3,3.0,29.0,15.0,0,1,0,0,0,0,0,0,0,0,0,3.0,14.0,False,1,0,0
21575,2009-11-15,0.0,0.0,2.0,31.0,13.0,0,1,0,0,0,0,0,0,0,0,0,-1.0,18.0,False,1,0,0
21576,2009-11-16,0.0,0.0,2.0,35.0,12.0,0,1,0,0,0,0,0,0,0,0,0,0.0,23.0,False,1,0,0
21577,2009-11-17,0.0,0.0,2.0,42.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0.0,24.0,False,1,0,0
21578,2009-11-18,0.0,0.0,2.0,49.0,24.0,0,1,0,0,0,0,0,0,0,0,0,0.0,25.0,False,1,0,0
21579,2009-11-19,0.0,0.0,0.0,42.0,21.0,0,1,0,0,0,0,0,0,0,0,0,-2.0,21.0,False,1,0,0
21580,2009-11-20,0.0,0.0,0.0,52.0,17.0,0,1,0,0,0,0,0,0,0,0,0,0.0,35.0,False,1,0,0
21581,2009-11-21,0.0,0.0,0.0,48.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0.0,28.0,False,1,0,0
21582,2009-11-22,0.0,0.2,3.0,39.0,18.0,0,1,0,0,0,0,0,0,0,0,0,3.0,21.0,False,1,0,0
21583,2009-11-23,0.0,0.0,3.0,34.0,14.0,0,1,0,0,0,0,0,0,0,0,0,0.0,20.0,False,1,0,0
21584,2009-11-24,0.0,0.0,3.0,33.0,11.0,0,1,0,0,0,0,0,0,0,0,0,0.0,22.0,False,1,0,0
21585,2009-11-25,0.0,0.0,2.0,39.0,17.0,0,1,0,0,0,0,0,0,0,0,0,-1.0,22.0,False,1,0,0
21586,2009-11-26,0.0,0.0,2.0,41.0,20.0,0,1,0,0,0,0,0,0,0,0,0,0.0,21.0,False,1,0,0
21587,2009-11-27,0.0,0.0,2.0,50.0,27.0,0,1,0,0,0,0,0,0,0,0,0,0.0,23.0,False,1,0,0
21588,2009-11-28,0.0,0.0,2.0,43.0,28.0,0,1,0,0,0,0,0,0,0,0,0,0.0,15.0,False,1,0,0
21589,2009-11-29,0.0,0.0,2.0,41.0,23.0,0,1,0,0,0,0,0,0,0,0,0,0.0,18.0,False,1,0,0
21590,2009-11-30,0.0,0.0,2.0,39.0,18.0,0,1,0,0,0,0,0,0,0,0,0,0.0,21.0,False,1,0,0
